model,timestamp,java_cpu,java_mem_MB,flask_cpu,flask_mem_MB
tiiuae/Falcon3-1B-Instruct,510.57,0.00,1324.18,399.10,8252.19
tiiuae/Falcon3-1B-Instruct,510.87,0.00,1324.18,399.20,8252.19
tiiuae/Falcon3-1B-Instruct,511.17,0.00,1324.18,399.10,8252.19
tiiuae/Falcon3-1B-Instruct,511.47,0.00,1324.18,399.10,8252.19
tiiuae/Falcon3-1B-Instruct,511.78,0.00,1324.18,399.00,8252.19
tiiuae/Falcon3-1B-Instruct,512.08,0.00,1324.18,399.30,8252.19
tiiuae/Falcon3-1B-Instruct,512.38,0.00,1324.18,399.00,8252.94
tiiuae/Falcon3-1B-Instruct,512.68,0.00,1324.18,389.30,8252.94
tiiuae/Falcon3-1B-Instruct,512.98,0.00,1324.18,409.10,8252.94
tiiuae/Falcon3-1B-Instruct,513.28,0.00,1324.18,389.30,8252.94
tiiuae/Falcon3-1B-Instruct,513.58,0.00,1324.18,399.10,8253.19
tiiuae/Falcon3-1B-Instruct,513.89,0.00,1324.18,399.10,8257.82
tiiuae/Falcon3-1B-Instruct,514.19,0.00,1324.18,398.90,8257.94
tiiuae/Falcon3-1B-Instruct,514.49,0.00,1324.18,399.10,8257.94
tiiuae/Falcon3-1B-Instruct,514.79,0.00,1324.18,399.00,8258.07
tiiuae/Falcon3-1B-Instruct,515.09,10.00,1324.18,399.10,8258.07
tiiuae/Falcon3-1B-Instruct,515.39,0.00,1324.18,399.00,8258.19
tiiuae/Falcon3-1B-Instruct,515.70,0.00,1324.18,399.10,8263.07
tiiuae/Falcon3-1B-Instruct,516.00,0.00,1324.18,399.30,8263.07
tiiuae/Falcon3-1B-Instruct,516.30,0.00,1324.18,389.30,8263.19
tiiuae/Falcon3-1B-Instruct,516.60,0.00,1324.18,409.10,8263.19
tiiuae/Falcon3-1B-Instruct,516.90,0.00,1324.18,389.20,8263.19
tiiuae/Falcon3-1B-Instruct,517.20,0.00,1324.18,409.00,8263.19
tiiuae/Falcon3-1B-Instruct,517.50,0.00,1324.18,399.20,8263.19
tiiuae/Falcon3-1B-Instruct,517.81,0.00,1324.18,399.10,8263.19
tiiuae/Falcon3-1B-Instruct,518.11,0.00,1324.18,398.90,8263.82
tiiuae/Falcon3-1B-Instruct,518.41,0.00,1324.18,399.30,8263.94
tiiuae/Falcon3-1B-Instruct,518.71,0.00,1324.18,399.20,8263.94
tiiuae/Falcon3-1B-Instruct,519.01,0.00,1324.18,398.90,8264.19
tiiuae/Falcon3-1B-Instruct,519.31,0.00,1324.18,399.10,8264.32
tiiuae/Falcon3-1B-Instruct,519.61,0.00,1324.18,399.00,8264.35
tiiuae/Falcon3-1B-Instruct,519.92,0.00,1324.18,399.10,8264.48
tiiuae/Falcon3-1B-Instruct,520.22,0.00,1324.18,399.10,8264.48
tiiuae/Falcon3-1B-Instruct,520.52,0.00,1324.18,399.00,8264.60
tiiuae/Falcon3-1B-Instruct,520.82,0.00,1324.18,399.10,8264.67
tiiuae/Falcon3-1B-Instruct,521.12,0.00,1324.18,409.00,8289.14
tiiuae/Falcon3-1B-Instruct,521.42,0.00,1324.18,399.10,8294.03
tiiuae/Falcon3-1B-Instruct,521.72,0.00,1324.18,399.10,8303.91
tiiuae/Falcon3-1B-Instruct,522.03,0.00,1324.18,399.00,8264.79
tiiuae/Falcon3-1B-Instruct,522.33,0.00,1324.18,389.30,8265.36
tiiuae/Falcon3-1B-Instruct,522.63,0.00,1324.18,389.30,8265.37
tiiuae/Falcon3-1B-Instruct,522.93,0.00,1324.18,399.10,8265.36
tiiuae/Falcon3-1B-Instruct,523.23,0.00,1324.18,409.10,8285.11
tiiuae/Falcon3-1B-Instruct,523.53,0.00,1324.18,409.00,8285.13
tiiuae/Falcon3-1B-Instruct,523.83,0.00,1324.18,399.20,8265.57
tiiuae/Falcon3-1B-Instruct,524.14,0.00,1324.18,399.30,8265.57
tiiuae/Falcon3-1B-Instruct,524.44,0.00,1324.18,409.10,8265.57
tiiuae/Falcon3-1B-Instruct,524.74,0.00,1324.18,389.20,8265.57
tiiuae/Falcon3-1B-Instruct,525.04,0.00,1324.18,399.30,8265.57
tiiuae/Falcon3-1B-Instruct,525.34,0.00,1324.18,399.20,8265.57
tiiuae/Falcon3-1B-Instruct,525.64,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,525.94,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,526.25,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,526.55,0.00,1324.18,399.20,8265.57
tiiuae/Falcon3-1B-Instruct,526.85,0.00,1324.18,399.20,8265.57
tiiuae/Falcon3-1B-Instruct,527.15,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,527.45,0.00,1324.18,399.30,8265.57
tiiuae/Falcon3-1B-Instruct,527.75,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,528.05,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,528.36,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,528.66,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,528.96,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,529.26,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,529.56,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,529.86,0.00,1324.18,399.30,8265.57
tiiuae/Falcon3-1B-Instruct,530.16,0.00,1324.18,399.20,8265.57
tiiuae/Falcon3-1B-Instruct,530.47,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,530.77,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,531.07,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,531.37,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,531.67,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,531.97,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,532.27,0.00,1324.18,399.30,8265.57
tiiuae/Falcon3-1B-Instruct,532.58,0.00,1324.18,409.00,8265.57
tiiuae/Falcon3-1B-Instruct,532.88,0.00,1324.18,389.30,8265.57
tiiuae/Falcon3-1B-Instruct,533.18,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,533.48,0.00,1324.18,398.90,8265.57
tiiuae/Falcon3-1B-Instruct,533.78,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,534.08,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,534.39,0.00,1324.18,389.20,8265.57
tiiuae/Falcon3-1B-Instruct,534.69,0.00,1324.18,409.50,8265.57
tiiuae/Falcon3-1B-Instruct,534.99,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,535.29,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,535.59,0.00,1324.18,399.30,8265.57
tiiuae/Falcon3-1B-Instruct,535.89,0.00,1324.18,398.90,8265.57
tiiuae/Falcon3-1B-Instruct,536.19,0.00,1324.18,399.20,8265.57
tiiuae/Falcon3-1B-Instruct,536.50,0.00,1324.18,409.20,8265.57
tiiuae/Falcon3-1B-Instruct,536.80,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,537.10,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,537.40,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,537.70,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,538.00,10.00,1324.18,399.20,8265.57
tiiuae/Falcon3-1B-Instruct,538.30,0.00,1324.18,389.30,8265.57
tiiuae/Falcon3-1B-Instruct,538.61,0.00,1324.18,399.10,8265.57
tiiuae/Falcon3-1B-Instruct,538.91,0.00,1324.18,399.00,8265.57
tiiuae/Falcon3-1B-Instruct,539.21,0.00,1324.18,389.10,8265.57
tiiuae/Falcon3-1B-Instruct,539.51,0.00,1324.18,399.20,8292.09
tiiuae/Falcon3-1B-Instruct,539.81,0.00,1324.18,399.10,8292.26
tiiuae/Falcon3-1B-Instruct,540.11,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,540.41,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,540.71,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,541.02,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,541.32,0.00,1324.18,389.00,8265.61
tiiuae/Falcon3-1B-Instruct,541.62,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,541.92,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,542.22,0.00,1324.18,389.30,8265.61
tiiuae/Falcon3-1B-Instruct,542.52,0.00,1324.18,399.00,8265.61
tiiuae/Falcon3-1B-Instruct,542.82,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,543.13,0.00,1324.18,389.20,8265.61
tiiuae/Falcon3-1B-Instruct,543.43,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,543.73,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,544.03,0.00,1324.18,389.10,8265.61
tiiuae/Falcon3-1B-Instruct,544.33,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,544.63,0.00,1324.18,399.40,8265.61
tiiuae/Falcon3-1B-Instruct,544.93,0.00,1324.18,389.10,8265.61
tiiuae/Falcon3-1B-Instruct,545.23,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,545.54,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,545.84,0.00,1324.18,399.00,8265.61
tiiuae/Falcon3-1B-Instruct,546.14,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,546.44,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,546.74,0.00,1324.18,389.30,8265.61
tiiuae/Falcon3-1B-Instruct,547.04,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,547.34,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,547.65,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,547.95,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,548.25,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,548.55,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,548.85,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,549.15,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,549.45,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,549.76,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,550.06,0.00,1324.18,399.00,8265.61
tiiuae/Falcon3-1B-Instruct,550.36,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,550.66,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,550.96,0.00,1324.18,409.10,8265.61
tiiuae/Falcon3-1B-Instruct,551.26,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,551.56,0.00,1324.18,389.30,8265.61
tiiuae/Falcon3-1B-Instruct,551.87,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,552.17,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,552.47,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,552.77,0.00,1324.18,399.10,8265.61
tiiuae/Falcon3-1B-Instruct,553.07,0.00,1324.18,389.30,8265.61
tiiuae/Falcon3-1B-Instruct,553.37,0.00,1324.18,399.50,8265.61
tiiuae/Falcon3-1B-Instruct,553.67,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,553.98,0.00,1324.18,399.20,8265.61
tiiuae/Falcon3-1B-Instruct,554.28,0.00,1324.18,399.00,8265.61
tiiuae/Falcon3-1B-Instruct,554.58,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,554.88,0.00,1324.18,399.00,8265.61
tiiuae/Falcon3-1B-Instruct,555.18,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,555.48,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,555.78,0.00,1324.18,389.20,8265.61
tiiuae/Falcon3-1B-Instruct,556.08,0.00,1324.18,389.00,8265.61
tiiuae/Falcon3-1B-Instruct,556.39,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,556.69,0.00,1324.18,389.30,8265.61
tiiuae/Falcon3-1B-Instruct,556.99,0.00,1324.18,389.20,8265.61
tiiuae/Falcon3-1B-Instruct,557.29,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,557.59,0.00,1324.18,399.00,8265.61
tiiuae/Falcon3-1B-Instruct,557.89,0.00,1324.18,399.30,8265.61
tiiuae/Falcon3-1B-Instruct,558.19,0.00,1324.18,399.00,8275.86
tiiuae/Falcon3-1B-Instruct,558.50,0.00,1324.18,399.10,8275.86
tiiuae/Falcon3-1B-Instruct,558.80,0.00,1324.18,389.30,8275.99
tiiuae/Falcon3-1B-Instruct,559.10,0.00,1324.18,399.20,8247.09
tiiuae/Falcon3-1B-Instruct,559.40,0.00,1324.18,399.20,8276.34
tiiuae/Falcon3-1B-Instruct,559.70,0.00,1324.18,399.10,8282.21
tiiuae/Falcon3-1B-Instruct,560.00,0.00,1324.18,399.10,8247.30
tiiuae/Falcon3-1B-Instruct,560.30,0.00,1324.18,399.10,8247.42
tiiuae/Falcon3-1B-Instruct,560.61,0.00,1324.18,399.10,8247.55
tiiuae/Falcon3-1B-Instruct,560.91,0.00,1324.18,399.20,8247.55
tiiuae/Falcon3-1B-Instruct,561.21,0.00,1324.18,409.20,8247.67
tiiuae/Falcon3-1B-Instruct,561.51,0.00,1324.18,399.00,8247.67
tiiuae/Falcon3-1B-Instruct,561.81,0.00,1324.18,389.10,8247.67
tiiuae/Falcon3-1B-Instruct,562.11,0.00,1324.18,399.20,8247.80
tiiuae/Falcon3-1B-Instruct,562.41,0.00,1324.18,399.20,8247.80
tiiuae/Falcon3-1B-Instruct,562.71,0.00,1324.18,399.00,8247.80
tiiuae/Falcon3-1B-Instruct,563.02,10.00,1324.18,389.20,8253.67
tiiuae/Falcon3-1B-Instruct,563.32,0.00,1324.18,399.10,8253.67
tiiuae/Falcon3-1B-Instruct,563.62,0.00,1324.18,409.00,8253.67
tiiuae/Falcon3-1B-Instruct,563.92,0.00,1324.18,399.00,8253.80
tiiuae/Falcon3-1B-Instruct,564.22,10.00,1324.18,399.00,8253.92
tiiuae/Falcon3-1B-Instruct,564.52,0.00,1324.18,399.10,8253.92
tiiuae/Falcon3-1B-Instruct,564.83,0.00,1324.18,398.90,8254.05
tiiuae/Falcon3-1B-Instruct,565.13,0.00,1324.18,399.00,8254.05
tiiuae/Falcon3-1B-Instruct,565.43,0.00,1324.18,399.10,8254.05
tiiuae/Falcon3-1B-Instruct,565.73,0.00,1324.18,389.30,8254.05
tiiuae/Falcon3-1B-Instruct,566.03,0.00,1324.18,399.10,8254.17
tiiuae/Falcon3-1B-Instruct,566.33,0.00,1324.18,399.20,8254.30
tiiuae/Falcon3-1B-Instruct,566.63,0.00,1324.18,399.10,8254.30
tiiuae/Falcon3-1B-Instruct,566.94,0.00,1324.18,389.00,8254.42
tiiuae/Falcon3-1B-Instruct,567.24,0.00,1324.18,399.20,8254.55
tiiuae/Falcon3-1B-Instruct,567.54,0.00,1324.18,389.20,8254.55
tiiuae/Falcon3-1B-Instruct,567.84,0.00,1324.18,399.00,8254.55
tiiuae/Falcon3-1B-Instruct,568.14,0.00,1324.18,389.00,8254.67
tiiuae/Falcon3-1B-Instruct,568.44,0.00,1324.18,409.20,8254.80
tiiuae/Falcon3-1B-Instruct,568.74,0.00,1324.18,398.90,8254.80
tiiuae/Falcon3-1B-Instruct,569.05,0.00,1324.18,399.20,8254.80
tiiuae/Falcon3-1B-Instruct,569.35,0.00,1324.18,389.20,8254.92
tiiuae/Falcon3-1B-Instruct,569.65,0.00,1324.18,399.10,8254.92
tiiuae/Falcon3-1B-Instruct,569.95,0.00,1324.18,399.30,8254.92
tiiuae/Falcon3-1B-Instruct,570.25,0.00,1324.18,399.00,8254.92
tiiuae/Falcon3-1B-Instruct,570.55,0.00,1324.18,399.00,8254.92
tiiuae/Falcon3-1B-Instruct,570.85,0.00,1324.18,399.20,8254.92
tiiuae/Falcon3-1B-Instruct,571.16,0.00,1324.18,409.40,8254.92
tiiuae/Falcon3-1B-Instruct,571.46,0.00,1324.18,389.30,8254.92
tiiuae/Falcon3-1B-Instruct,571.76,0.00,1324.18,399.20,8254.92
tiiuae/Falcon3-1B-Instruct,572.06,0.00,1324.18,399.00,8254.92
tiiuae/Falcon3-1B-Instruct,572.36,0.00,1324.18,409.40,8254.92
tiiuae/Falcon3-1B-Instruct,572.66,0.00,1324.18,399.00,8254.92
tiiuae/Falcon3-1B-Instruct,572.97,0.00,1324.18,398.90,8254.92
tiiuae/Falcon3-1B-Instruct,573.27,0.00,1324.18,399.10,8254.92
tiiuae/Falcon3-1B-Instruct,573.57,0.00,1324.18,389.20,8254.92
tiiuae/Falcon3-1B-Instruct,573.87,0.00,1324.18,399.00,8254.92
tiiuae/Falcon3-1B-Instruct,574.17,0.00,1324.18,399.20,8254.92
tiiuae/Falcon3-1B-Instruct,574.47,0.00,1324.18,389.30,8254.92
tiiuae/Falcon3-1B-Instruct,574.77,10.00,1324.18,399.10,8254.92
tiiuae/Falcon3-1B-Instruct,575.08,0.00,1324.18,399.10,8254.92
tiiuae/Falcon3-1B-Instruct,575.38,0.00,1324.18,399.10,8254.92
tiiuae/Falcon3-1B-Instruct,575.68,0.00,1324.18,399.10,8254.92
tiiuae/Falcon3-1B-Instruct,575.98,0.00,1324.18,389.10,8254.92
tiiuae/Falcon3-1B-Instruct,576.28,0.00,1324.18,399.20,8254.92
tiiuae/Falcon3-1B-Instruct,576.58,0.00,1324.18,399.20,8254.92
tiiuae/Falcon3-1B-Instruct,576.88,0.00,1324.18,399.40,8254.92
tiiuae/Falcon3-1B-Instruct,577.18,0.00,1324.18,389.30,8254.92
tiiuae/Falcon3-1B-Instruct,577.49,0.00,1324.18,399.30,8256.42
tiiuae/Falcon3-1B-Instruct,577.79,0.00,1324.18,399.30,8256.42
tiiuae/Falcon3-1B-Instruct,578.09,0.00,1324.18,399.10,8256.55
tiiuae/Falcon3-1B-Instruct,578.39,0.00,1324.18,399.10,8256.55
tiiuae/Falcon3-1B-Instruct,578.69,0.00,1324.18,389.20,8256.67
tiiuae/Falcon3-1B-Instruct,578.99,0.00,1324.18,399.30,8256.67
tiiuae/Falcon3-1B-Instruct,579.29,0.00,1324.18,399.20,8256.67
tiiuae/Falcon3-1B-Instruct,579.60,0.00,1324.18,389.20,8256.67
tiiuae/Falcon3-1B-Instruct,579.90,0.00,1324.18,399.30,8256.67
tiiuae/Falcon3-1B-Instruct,580.20,0.00,1324.18,169.70,8064.80
tiiuae/Falcon3-1B-Instruct,580.50,109.70,1324.18,0.00,8064.80
tiiuae/Falcon3-1B-Instruct,580.80,99.70,1324.68,0.00,8064.80
tiiuae/Falcon3-1B-Instruct,581.10,99.80,1324.68,0.00,8064.80
tiiuae/Falcon3-1B-Instruct,581.40,109.70,1325.30,0.00,8064.80
tiiuae/Falcon3-1B-Instruct,581.71,439.30,1325.43,0.00,8064.80
tiiuae/Falcon3-1B-Instruct,582.01,159.60,779.75,0.00,8064.80
tiiuae/Falcon3-1B-Instruct,582.31,259.40,785.00,0.00,8064.80
tiiuae/Falcon3-1B-Instruct,582.61,0.00,785.00,199.60,8064.80
tiiuae/Falcon3-1B-Instruct,582.91,0.00,785.00,399.30,8064.93
tiiuae/Falcon3-1B-Instruct,583.21,0.00,785.00,399.30,8033.16
tiiuae/Falcon3-1B-Instruct,583.51,0.00,785.00,389.30,8072.31
tiiuae/Falcon3-1B-Instruct,583.81,0.00,785.00,399.30,8081.50
tiiuae/Falcon3-1B-Instruct,584.11,0.00,785.00,399.30,8100.07
tiiuae/Falcon3-1B-Instruct,584.42,0.00,785.00,399.30,8111.54
tiiuae/Falcon3-1B-Instruct,584.72,0.00,785.00,399.70,8042.62
tiiuae/Falcon3-1B-Instruct,585.02,0.00,785.00,399.30,8067.97
tiiuae/Falcon3-1B-Instruct,585.32,0.00,785.00,399.30,8078.95
tiiuae/Falcon3-1B-Instruct,585.62,0.00,785.00,409.30,8090.91
tiiuae/Falcon3-1B-Instruct,585.92,0.00,785.00,399.30,8125.41
tiiuae/Falcon3-1B-Instruct,586.22,0.00,785.00,389.30,8143.93
tiiuae/Falcon3-1B-Instruct,586.52,0.00,785.00,399.30,8169.33
tiiuae/Falcon3-1B-Instruct,586.82,0.00,785.00,399.30,8176.08
tiiuae/Falcon3-1B-Instruct,587.13,0.00,785.00,399.30,8102.55
tiiuae/Falcon3-1B-Instruct,587.43,0.00,785.00,389.30,8107.14
tiiuae/Falcon3-1B-Instruct,587.73,0.00,785.00,399.30,8107.14
tiiuae/Falcon3-1B-Instruct,588.03,0.00,785.00,399.00,8107.14
tiiuae/Falcon3-1B-Instruct,588.33,0.00,785.00,399.10,8107.14
tiiuae/Falcon3-1B-Instruct,588.63,0.00,785.00,399.10,8107.14
tiiuae/Falcon3-1B-Instruct,588.93,0.00,785.00,399.10,8107.14
tiiuae/Falcon3-1B-Instruct,589.23,0.00,785.00,399.00,8107.14
tiiuae/Falcon3-1B-Instruct,589.54,0.00,785.00,399.00,8107.14
tiiuae/Falcon3-1B-Instruct,589.84,0.00,785.00,409.40,8107.14
tiiuae/Falcon3-1B-Instruct,590.14,0.00,785.00,399.00,8107.14
tiiuae/Falcon3-1B-Instruct,590.44,10.00,785.00,409.10,8107.14
tiiuae/Falcon3-1B-Instruct,590.74,0.00,785.00,399.10,8107.14
tiiuae/Falcon3-1B-Instruct,591.04,0.00,785.00,399.00,8107.14
tiiuae/Falcon3-1B-Instruct,591.34,0.00,785.00,389.00,8107.14
tiiuae/Falcon3-1B-Instruct,591.65,0.00,785.00,399.10,8107.14
tiiuae/Falcon3-1B-Instruct,591.95,0.00,785.00,399.20,8107.14
tiiuae/Falcon3-1B-Instruct,592.25,0.00,785.00,389.10,8107.14
tiiuae/Falcon3-1B-Instruct,592.55,0.00,785.00,399.00,8138.86
tiiuae/Falcon3-1B-Instruct,592.85,0.00,785.00,389.00,8076.27
tiiuae/Falcon3-1B-Instruct,593.15,0.00,785.00,399.10,8081.14
tiiuae/Falcon3-1B-Instruct,593.45,0.00,785.00,399.20,8081.52
tiiuae/Falcon3-1B-Instruct,593.76,0.00,785.00,399.30,8081.64
tiiuae/Falcon3-1B-Instruct,594.06,10.00,785.00,409.20,8081.77
tiiuae/Falcon3-1B-Instruct,594.36,0.00,785.00,398.90,8082.06
tiiuae/Falcon3-1B-Instruct,594.66,0.00,785.00,399.10,8082.27
tiiuae/Falcon3-1B-Instruct,594.96,0.00,785.00,399.00,8082.52
tiiuae/Falcon3-1B-Instruct,595.26,0.00,785.00,399.00,8082.71
tiiuae/Falcon3-1B-Instruct,595.56,0.00,785.00,399.10,8087.97
tiiuae/Falcon3-1B-Instruct,595.87,0.00,785.00,389.00,8088.17
tiiuae/Falcon3-1B-Instruct,596.17,0.00,785.00,409.00,8088.37
tiiuae/Falcon3-1B-Instruct,596.47,0.00,785.00,399.10,8088.55
tiiuae/Falcon3-1B-Instruct,596.77,0.00,785.00,399.20,8088.87
tiiuae/Falcon3-1B-Instruct,597.07,0.00,785.00,399.10,8088.89
tiiuae/Falcon3-1B-Instruct,597.37,0.00,785.00,399.20,8091.51
tiiuae/Falcon3-1B-Instruct,597.67,0.00,785.00,389.10,8091.64
tiiuae/Falcon3-1B-Instruct,597.98,0.00,785.00,409.00,8094.26
tiiuae/Falcon3-1B-Instruct,598.28,0.00,785.00,399.10,8094.26
tiiuae/Falcon3-1B-Instruct,598.58,0.00,785.00,399.00,8094.26
tiiuae/Falcon3-1B-Instruct,598.88,0.00,785.00,399.10,8097.01
tiiuae/Falcon3-1B-Instruct,599.18,0.00,785.00,399.10,8097.01
tiiuae/Falcon3-1B-Instruct,599.48,0.00,785.00,399.10,8097.01
tiiuae/Falcon3-1B-Instruct,599.78,0.00,785.00,409.10,8099.76
tiiuae/Falcon3-1B-Instruct,600.09,0.00,785.00,399.40,8099.76
tiiuae/Falcon3-1B-Instruct,600.39,0.00,785.00,399.30,8099.71
tiiuae/Falcon3-1B-Instruct,600.69,0.00,785.00,399.20,8099.71
tiiuae/Falcon3-1B-Instruct,600.99,0.00,785.00,399.00,8099.71
tiiuae/Falcon3-1B-Instruct,601.29,0.00,785.00,399.10,8099.71
tiiuae/Falcon3-1B-Instruct,601.59,0.00,785.00,389.10,8099.71
tiiuae/Falcon3-1B-Instruct,601.89,0.00,785.00,399.30,8099.71
tiiuae/Falcon3-1B-Instruct,602.20,0.00,785.00,399.00,8099.71
tiiuae/Falcon3-1B-Instruct,602.50,0.00,785.00,389.10,8099.71
tiiuae/Falcon3-1B-Instruct,602.80,0.00,785.00,389.10,8099.71
tiiuae/Falcon3-1B-Instruct,603.10,0.00,785.00,399.10,8099.71
tiiuae/Falcon3-1B-Instruct,603.40,0.00,785.00,399.10,8099.71
tiiuae/Falcon3-1B-Instruct,603.70,0.00,785.00,409.00,8099.71
tiiuae/Falcon3-1B-Instruct,604.00,0.00,785.00,399.10,8099.71
tiiuae/Falcon3-1B-Instruct,604.31,0.00,785.00,399.20,8099.71
tiiuae/Falcon3-1B-Instruct,604.61,0.00,785.00,399.00,8111.01
tiiuae/Falcon3-1B-Instruct,604.91,0.00,785.00,399.10,8099.84
tiiuae/Falcon3-1B-Instruct,605.21,0.00,785.00,409.30,8099.84
tiiuae/Falcon3-1B-Instruct,605.51,0.00,785.00,399.20,8099.84
tiiuae/Falcon3-1B-Instruct,605.81,0.00,785.00,389.30,8099.84
tiiuae/Falcon3-1B-Instruct,606.11,0.00,785.00,399.10,8099.84
tiiuae/Falcon3-1B-Instruct,606.42,0.00,785.00,409.10,8099.84
tiiuae/Falcon3-1B-Instruct,606.72,0.00,785.00,399.10,8099.84
tiiuae/Falcon3-1B-Instruct,607.02,0.00,785.00,399.10,8099.84
tiiuae/Falcon3-1B-Instruct,607.32,0.00,785.00,389.00,8099.84
tiiuae/Falcon3-1B-Instruct,607.62,0.00,785.00,409.30,8099.84
tiiuae/Falcon3-1B-Instruct,607.92,0.00,785.00,399.00,8101.72
tiiuae/Falcon3-1B-Instruct,608.22,0.00,785.00,399.10,8104.72
tiiuae/Falcon3-1B-Instruct,608.53,0.00,785.00,399.20,8104.72
tiiuae/Falcon3-1B-Instruct,608.83,0.00,785.00,389.00,8104.84
tiiuae/Falcon3-1B-Instruct,609.13,0.00,785.00,389.20,8133.97
tiiuae/Falcon3-1B-Instruct,609.43,0.00,785.00,409.00,8133.97
tiiuae/Falcon3-1B-Instruct,609.73,0.00,785.00,399.00,8133.97
tiiuae/Falcon3-1B-Instruct,610.03,0.00,785.00,399.20,8133.97
tiiuae/Falcon3-1B-Instruct,610.33,0.00,785.00,389.20,8105.20
tiiuae/Falcon3-1B-Instruct,610.64,0.00,785.00,409.00,8105.33
tiiuae/Falcon3-1B-Instruct,610.94,0.00,785.00,399.30,8105.33
